SurveyID,SurveyTitle,ResponseID,Module Type,Training Level,Module Title,Tools Used,Certificate Of Attendance,(Estimated) male learners enrolled,(Estimated) female learners enrolled,(Estimated) non-binary learners enrolled,Number of learners cybersecurity self-trained,Students Successfully Completed,EduBackgroundLessThanHighschool,EduBackgroundHighSchoolDiploma,EduBackgroundCollegeNoDegree,EduBackgroundUndergraduate,EduBackgroundMaster,EduBackgroundPhD,EduBackgroundOther,People Reporting Improved Employment Situation,Recommendations For Best Practices,Recommendations For Expanding,Recommendations For Future Initiatives,Q15_Value,Q15_Text,Q16_Value,Q16_Text,Q17_Value,Q17_Text,Q18_Value,Q18_Text,Q19_Value,Q19_Text,Q20_Value,Q20_Text,Q21_Value,Q21_Text,Q22_Value,Q22_Text,Q23_Value,Q23_Text,Q24_Value,Q24_Text,Q25_Value,Q25_Text,Q26_Value,Q26_Text,Q27_Value,Q27_Text,Q28_Value,Q28_Text,Q29_Value,Q29_Text,Q30_Value,Q30_Text,Q31_Value,Q31_Text,Q32_Value,Q32_Text,Q33_Value,Q33_Text,Q34_Value,Q34_Text,Q35_Value,Q35_Text,Q36_Value,Q36_Text,Q37_Value,Q38_Value
70,"LLM Vulnerabilities, attack and defenses",785,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",786,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",787,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",788,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",789,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",,,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,,,,,,,6,6 - Very Relevant,7,7 - To a Very Large Extent,6,6 - Likely,9,9,-,-
70,"LLM Vulnerabilities, attack and defenses",790,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,6,6 - To a Large Extent,7,7 - Extremely Likely,9,9,,
70,"LLM Vulnerabilities, attack and defenses",791,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",792,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",793,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",794,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,I loved the game we were playing. It was really fun
70,"LLM Vulnerabilities, attack and defenses",795,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,6,6 - Very Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,"It was great, nice people and a lot of learning",Thank you for the practical session
70,"LLM Vulnerabilities, attack and defenses",796,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,,,,,,,4,4 - Somewhat Relevant,3,3 - To a Small Extent,5,5 - Slightly Likely,7,7,,
70,"LLM Vulnerabilities, attack and defenses",797,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,,,,,,,6,6 - Very Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,9,9,,
70,"LLM Vulnerabilities, attack and defenses",798,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,The most interesting and engaging one.
70,"LLM Vulnerabilities, attack and defenses",799,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,,,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,,,,,,,5,5 - Moderately Relevant,5,5 - To a Fairly Large Extent,6,6 - Likely,7,7,,
70,"LLM Vulnerabilities, attack and defenses",801,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",802,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,6,6 - Very Relevant,7,7 - To a Very Large Extent,6,6 - Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",803,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",804,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",806,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,5,5 - Moderately Relevant,6,6 - To a Large Extent,6,6 - Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",809,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
70,"LLM Vulnerabilities, attack and defenses",811,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,,,,,,,6,6 - Very Relevant,6,6 - To a Large Extent,6,6 - Likely,9,9,,
70,"LLM Vulnerabilities, attack and defenses",817,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,One of the best courses in the winter school!
70,"LLM Vulnerabilities, attack and defenses",827,Workshop (W),Basic,CSP007 - Cybersecurity in Emerging Technologies,"Ollama, garak","Yes, only for full attendance",27,8,0,32,35,0,0,6,14,12,3,0,,"Since the LLM threat landscape evolves rapidly, plan periodic updates of examples, attacks, and defense techniques to maintain module relevance","Provide the module in both in-person and virtual formats (live online sessions and self-paced versions) to reach participants from different regions and time zones.
Publish selected lecture materials, recorded talks, and lab guides openly to attract a wider audience and promote adoption by other training providers.","Engage industry partners to co-develop practical case studies, internships, and guest lectures aligned with current workforce needs.

",4,4 - Neutral,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,,,,,,,6,6 - Very Relevant,6,6 - To a Large Extent,7,7 - Extremely Likely,8,8,,
